status,is_placeholder,filename,job_id,num_nodes,num_cores,total_cores,system,input_size,repeats,check_enabled,sdc_rate,requested_sdc,actual_sdc,max_injected_sdcs,cutoff,first_tree_ns,first_tree_s,twin_tree_ns,twin_tree_s,traversal_ns,traversal_s,third_tree_ns,third_tree_s,process_time_ns,process_time_s,overhead_vs_first_s,recovery_overhead_s,first_tree_tasks,twin_tree_tasks,third_tree_tasks,traversal_root_exec_once_ns,traversal_clear_analysis_ns,traversal_seed_needed_ns,traversal_propagate_needed_ns,traversal_precompute_direct_ns,traversal_materialize_marked_ns,replay_profile_total_ns,replay_profile_parent_validate_ns,replay_profile_child_resolve_ns,replay_profile_child_validate_ns,replay_profile_decision_ns,sync_calls,sync_total_ns,sync_done_ns,sync_copy_ns,resume_calls,resume_total_ns,resume_copy_ns,values_match_full,values_match_equal,values_match_unequal,values_match_fetch_bytes,values_match_avg_fetch,values_match_ns,output_match_bridge,output_match_visible,output_match_values_taken,output_match_values_true,output_match_values_false,fork_exact_skip,fork_source_skip,fork_parent_drop,fork_child_null,fork_child_invalid,fork_child_validation_miss,fork_replay_exec,fork_needed,fork_value_mismatch,fork_source_invalid,fork_local_mismatch,fork_infected,decision_exact_leaf,decision_exact_recursive,decision_source_leaf,decision_source_alias,decision_incorrect_child,decision_cheap_false,decision_cheap_true_no_skip,sdc_sites
incomplete,0,itoyorifutures-numNodes1-numCores40-totalCores40-._._examples_lcs.out-n1048576-r1-c0-s0.000002-m1.out.1667745,1667745,1,40,40,._._examples_lcs.out,1048576,1,0,0.000002,1,1,1,512,49917924860,49.91792486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(1507,569):down:1013"
incomplete,0,itoyorifutures-numNodes1-numCores40-totalCores40-._._examples_lcs.out-n1048576-r1-c0-s0.000002-m1.out.1667746,1667746,1,40,40,._._examples_lcs.out,1048576,1,0,0.000002,1,1,1,512,47687302221,47.687302221,48123796595,48.123796595,907040256,0.907040256,,,,,,,,,,26617,241,387,328,906311122,23509,,,,,,,,,,,,,147782,147780,2,1211812400,8200,595677908,221683,0,147782,147780,2,,,,,,,,,,,,,,,,,,,,"(1507,569):down:1013"
incomplete,0,itoyorifutures-numNodes1-numCores40-totalCores40-._._examples_lcs.out-n1048576-r1-c0-s0.000002-m1.out.1667747,1667747,1,40,40,._._examples_lcs.out,1048576,1,0,0.000002,1,1,1,512,48346483656,48.346483656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(1507,569):down:1013"
incomplete,0,itoyorifutures-numNodes1-numCores40-totalCores40-._._examples_lcs.out-n1048576-r1-c0-s0.000002-m1.out.1667748,1667748,1,40,40,._._examples_lcs.out,1048576,1,0,0.000002,1,1,1,512,49032662494,49.032662494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(1507,569):down:1013"
incomplete,0,itoyorifutures-numNodes1-numCores40-totalCores40-._._examples_lcs.out-n1048576-r1-c0-s0.000002-m1.out.1667749,1667749,1,40,40,._._examples_lcs.out,1048576,1,0,0.000002,1,1,1,512,49774193244,49.774193244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(1507,569):down:1013"
missing,1,placeholder-totalCores40-s0.000002-m2,placeholder,1,40,40,-._._examples_lcs.out,1048576,1,0,0.000002,2,,2,512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
missing,1,placeholder-totalCores40-s0.000002-m3,placeholder,1,40,40,-._._examples_lcs.out,1048576,1,0,0.000002,3,,3,512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
missing,1,placeholder-totalCores40-s0.000002-m4,placeholder,1,40,40,-._._examples_lcs.out,1048576,1,0,0.000002,4,,4,512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
missing,1,placeholder-totalCores40-s0.000006-m3,placeholder,1,40,40,-._._examples_lcs.out,1048576,1,0,0.000006,3,,3,512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
missing,1,placeholder-totalCores40-s0.000006-m4,placeholder,1,40,40,-._._examples_lcs.out,1048576,1,0,0.000006,4,,4,512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
missing,1,placeholder-totalCores40-s0.000006-m5,placeholder,1,40,40,-._._examples_lcs.out,1048576,1,0,0.000006,5,,5,512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
missing,1,placeholder-totalCores40-s0.000006-m6,placeholder,1,40,40,-._._examples_lcs.out,1048576,1,0,0.000006,6,,6,512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ok,0,itoyorifutures-numNodes2-numCores80-totalCores80-._._examples_lcs.out-n1048576-r1-c0-s0.000002-m1.out.1667750,1667750,2,80,80,._._examples_lcs.out,1048576,1,0,0.000002,1,1,1,512,25907888790,25.90788879,26091768337,26.091768337,131038636,0.131038636,13278265269,13.278265269,65411583920,65.41158392,39.50369513,39.501072242,5592405,5592405,2796203,27903,287,365,312,129602893,82847,160720522,479,908,1867,43529,77661,92048418,36099329,51513942,8668,11870453,11620872,2187,2187,0,17933400,8200,39576067,3279,0,2187,2187,0,0,2,0,0,0,0,2,0,2,0,2,2,0,0,0,2,2,0,0,"(1507,569):down:1013"
ok,0,itoyorifutures-numNodes2-numCores80-totalCores80-._._examples_lcs.out-n1048576-r1-c0-s0.000002-m1.out.1667751,1667751,2,80,80,._._examples_lcs.out,1048576,1,0,0.000002,1,1,1,512,26038754655,26.038754655,26035600256,26.035600256,137241069,0.137241069,13409989602,13.409989602,65624329612,65.624329612,39.58557495699999,39.582830927,5592405,5592405,2796203,32781,271,377,300,135716404,79872,159922103,501,548,1174,43530,77771,90941648,35441671,51061150,8904,12242189,11984258,2187,2187,0,17933400,8200,41541605,3279,0,2187,2187,0,0,2,0,0,0,0,2,0,2,0,2,2,0,0,0,2,2,0,0,"(1507,569):down:1013"
ok,0,itoyorifutures-numNodes2-numCores80-totalCores80-._._examples_lcs.out-n1048576-r1-c0-s0.000002-m1.out.1667753,1667753,2,80,80,._._examples_lcs.out,1048576,1,0,0.000002,1,1,1,512,26377803792,26.377803792,26201776771,26.201776771,134331697,0.134331697,13462128777,13.462128777,66179757957,66.179757957,39.801954165000005,39.798237244999996,5592405,5592405,2796203,34004,298,9603,19393,132709599,118150,175071328,377,670,8482,73117,79117,100163800,39988726,55827129,9876,13622624,13341078,2187,2187,0,17933400,8200,35406871,3279,0,2187,2187,0,0,2,0,0,0,0,2,0,2,0,2,2,0,0,0,2,2,0,0,"(1507,569):down:1013"
ok,0,itoyorifutures-numNodes2-numCores80-totalCores80-._._examples_lcs.out-n1048576-r1-c0-s0.000002-m1.out.1667754,1667754,2,80,80,._._examples_lcs.out,1048576,1,0,0.000002,1,1,1,512,26697368346,26.697368346,26754077965,26.754077965,128220830,0.12822083,13430502530,13.43050253,67013032480,67.01303248,40.315664134,40.312801325,5592405,5592405,2796203,16235,218,368,282,126780573,77425,151258631,397,703,1379,32713,73481,87119135,34151792,48474859,7489,11157306,10932830,2187,2187,0,17933400,8200,46417744,3279,0,2187,2187,0,0,2,0,0,0,0,2,0,2,0,2,2,0,0,0,2,2,0,0,"(1507,569):down:1013"
ok,0,itoyorifutures-numNodes2-numCores80-totalCores80-._._examples_lcs.out-n1048576-r1-c0-s0.000002-m1.out.1667803,1667803,2,80,80,._._examples_lcs.out,1048576,1,0,0.000002,1,1,1,512,26821096140,26.82109614,27048400316,27.048400316,144753052,0.144753052,13461681935,13.461681935,67479838086,67.479838086,40.658741946,40.654835303,5592405,5592405,2796203,37116,242,9644,18391,143157301,112200,145901858,418,664,7703,77474,73975,85619538,33541492,47625380,7074,10503915,10291630,2187,2187,0,17933400,8200,40084440,3279,0,2187,2187,0,0,2,0,0,0,0,2,0,2,0,2,2,0,0,0,2,2,0,0,"(1507,569):down:1013"
ok,0,itoyorifutures-numNodes2-numCores80-totalCores80-._._examples_lcs.out-n1048576-r1-c0-s0.000002-m1.out.1667805,1667805,2,80,80,._._examples_lcs.out,1048576,1,0,0.000002,1,1,1,512,25885638307,25.885638307,25920563656,25.920563656,120710774,0.120710774,13135929931,13.135929931,65065591630,65.06559163,39.179953323,39.177204360999994,5592405,5592405,2796203,32036,312,441,288,119328438,73362,162615870,386,609,1182,8739,80285,91319579,35801909,51152241,8260,11708390,11476242,2187,2187,0,17933400,8200,38337082,3279,0,2187,2187,0,0,2,0,0,0,0,2,0,2,0,2,2,0,0,0,2,2,0,0,"(1507,569):down:1013"
ok,0,itoyorifutures-numNodes2-numCores80-totalCores80-._._examples_lcs.out-n1048576-r1-c0-s0.000002-m1.out.1667806,1667806,2,80,80,._._examples_lcs.out,1048576,1,0,0.000002,1,1,1,512,26355348382,26.355348382,26303317607,26.303317607,126659797,0.126659797,13488047163,13.488047163,66277080442,66.277080442,39.92173206,39.918024566999996,5592405,5592405,2796203,33363,236,351,290,125283952,24922,159901486,324,635,1195,24755,79390,92429823,35962944,51988122,9007,12068622,11813406,2187,2187,0,17933400,8200,36425270,3279,0,2187,2187,0,0,2,0,0,0,0,2,0,2,0,2,2,0,0,0,2,2,0,0,"(1507,569):down:1013"
ok,0,itoyorifutures-numNodes2-numCores80-totalCores80-._._examples_lcs.out-n1048576-r1-c0-s0.000002-m1.out.1667823,1667823,2,80,80,._._examples_lcs.out,1048576,1,0,0.000002,1,1,1,512,26556221576,26.556221576,26159150645,26.159150645,139520664,0.139520664,13176595454,13.176595454,66035587455,66.035587455,39.479365879,39.475266763,5592405,5592405,2796203,32683,215,348,271,138055783,72650,152175052,337,740,1359,23696,78869,89190174,35069389,49722569,6986,9998522,9801133,2187,2187,0,17933400,8200,35994927,3279,0,2187,2187,0,0,2,0,0,0,0,2,0,2,0,2,2,0,0,0,2,2,0,0,"(1507,569):down:1013"
ok,0,itoyorifutures-numNodes2-numCores80-totalCores80-._._examples_lcs.out-n1048576-r1-c0-s0.000002-m1.out.1667824,1667824,2,80,80,._._examples_lcs.out,1048576,1,0,0.000002,1,1,1,512,26308614150,26.30861415,26013896443,26.013896443,117233112,0.117233112,13254610229,13.254610229,65698350392,65.698350392,39.389736242,39.385739784,5592405,5592405,2796203,31623,227,9391,17318,115684713,130465,164100736,332,834,7723,63405,79372,91619595,35964190,51346878,8856,11905917,11659043,2187,2187,0,17933400,8200,40064546,3279,0,2187,2187,0,0,2,0,0,0,0,2,0,2,0,2,2,0,0,0,2,2,0,0,"(1507,569):down:1013"
ok,0,itoyorifutures-numNodes2-numCores80-totalCores80-._._examples_lcs.out-n1048576-r1-c0-s0.000002-m1.out.1667825,1667825,2,80,80,._._examples_lcs.out,1048576,1,0,0.000002,1,1,1,512,26251341274,26.251341274,25510280064,25.510280064,124992267,0.124992267,13255126669,13.255126669,65144697675,65.144697675,38.893356401000005,38.890399,5592405,5592405,2796203,33673,334,9177,17571,123498312,130219,165150347,751,608,7436,67624,76892,97039027,38179983,54567970,9933,13562703,13268077,2187,2187,0,17933400,8200,41362704,3279,0,2187,2187,0,0,2,0,0,0,0,2,0,2,0,2,2,0,0,0,2,2,0,0,"(1507,569):down:1013"
ok,0,itoyorifutures-numNodes2-numCores80-totalCores80-._._examples_lcs.out-n1048576-r1-c0-s0.000002-m1.out.1667826,1667826,2,80,80,._._examples_lcs.out,1048576,1,0,0.000002,1,1,1,512,26633648423,26.633648423,26490173785,26.490173785,133511368,0.133511368,13405029050,13.40502905,66665485948,66.665485948,40.031837525,40.028714203,5592405,5592405,2796203,29787,240,400,290,131995937,79210,164043774,321,621,1282,37553,80209,93557960,36936937,52133850,8953,11973713,11705018,2188,2187,1,17941600,8200,37829066,3286,0,2188,2187,1,0,2,0,0,0,0,2,0,2,0,2,2,0,0,0,2,2,0,0,"(1507,569):down:1013"
incomplete,0,itoyorifutures-numNodes2-numCores80-totalCores80-._._examples_lcs.out-n1048576-r1-c0-s0.000002-m1.out.1667827,1667827,2,80,80,._._examples_lcs.out,1048576,1,0,0.000002,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ok,0,itoyorifutures-numNodes2-numCores80-totalCores80-._._examples_lcs.out-n1048576-r1-c0-s0.000002-m1.out.1667843,1667843,2,80,80,._._examples_lcs.out,1048576,1,0,0.000002,1,1,1,512,26527834356,26.527834356,26397868979,26.397868979,128681807,0.128681807,13502951799,13.502951799,66561320431,66.561320431,40.033486075,40.029502584999996,5592405,5592405,2796203,36094,245,9537,16873,127105604,141013,161504718,423,588,7161,62161,77073,93034632,36422838,52100242,8599,11824959,11557647,2187,2187,0,17933400,8200,40267260,3279,0,2187,2187,0,0,2,0,0,0,0,2,0,2,0,2,2,0,0,0,2,2,0,0,"(1507,569):down:1013"
ok,0,itoyorifutures-numNodes2-numCores80-totalCores80-._._examples_lcs.out-n1048576-r1-c0-s0.000002-m1.out.1667844,1667844,2,80,80,._._examples_lcs.out,1048576,1,0,0.000002,1,1,1,512,25994567395,25.994567395,26104978701,26.104978701,124740178,0.124740178,13302079043,13.302079043,65529143478,65.529143478,39.53457608299999,39.531797922,5592405,5592405,2796203,30368,248,331,299,123314365,73037,166133175,398,588,1401,24530,76912,94309740,37297834,52626982,9076,12213447,11944541,2187,2187,0,17933400,8200,32962238,3279,0,2187,2187,0,0,2,0,0,0,0,2,0,2,0,2,2,0,0,0,2,2,0,0,"(1507,569):down:1013"
ok,0,itoyorifutures-numNodes2-numCores80-totalCores80-._._examples_lcs.out-n1048576-r1-c0-s0.000002-m1.out.1667845,1667845,2,80,80,._._examples_lcs.out,1048576,1,0,0.000002,1,1,1,512,26224927986,26.224927986,26130731909,26.130731909,129809440,0.12980944,13085070850,13.08507085,65574349027,65.574349027,39.349421041,39.345612199,5592405,5592405,2796203,31997,337,437,268,128344412,96430,146660379,330,812,1161,33238,79705,83421198,32368560,46676986,7446,9891056,9685483,2187,2187,0,17933400,8200,39915752,3279,0,2187,2187,0,0,2,0,0,0,0,2,0,2,0,2,2,0,0,0,2,2,0,0,"(1507,569):down:1013"
ok,0,itoyorifutures-numNodes2-numCores80-totalCores80-._._examples_lcs.out-n1048576-r1-c0-s0.000002-m1.out.1667846,1667846,2,80,80,._._examples_lcs.out,1048576,1,0,0.000002,1,1,1,512,26717970604,26.717970604,26815509143,26.815509143,123034776,0.123034776,13527859589,13.527859589,67188228678,67.188228678,40.470258074,40.466403508,5592405,5592405,2796203,28082,363,8903,17777,121527947,110481,157599891,304,551,7365,62884,79641,90581996,35435736,50651179,9026,12905331,12642672,2187,2187,0,17933400,8200,29479612,3279,0,2187,2187,0,0,2,0,0,0,0,2,0,2,0,2,2,0,0,0,2,2,0,0,"(1507,569):down:1013"
ok,0,itoyorifutures-numNodes2-numCores80-totalCores80-._._examples_lcs.out-n1048576-r1-c0-s0.000002-m1.out.1667847,1667847,2,80,80,._._examples_lcs.out,1048576,1,0,0.000002,1,1,1,512,26221783784,26.221783784,25917470277,25.917470277,128946924,0.128946924,13311896720,13.31189672,65583054123,65.583054123,39.361270339,39.358313921000004,5592405,5592405,2796203,30709,240,426,278,127452926,101199,160429029,294,907,1283,42977,78225,93491290,36110294,52897494,8348,11058158,10818495,2188,2187,1,17941600,8200,36712790,3286,0,2188,2187,1,0,2,0,0,0,0,2,0,2,0,2,2,0,0,0,2,2,0,0,"(1507,569):down:1013"
ok,0,itoyorifutures-numNodes2-numCores80-totalCores80-._._examples_lcs.out-n1048576-r1-c0-s0.000002-m1.out.1667863,1667863,2,80,80,._._examples_lcs.out,1048576,1,0,0.000002,1,1,1,512,26446957884,26.446957884,26156373642,26.156373642,123757550,0.12375755,13244622565,13.244622565,65974639985,65.974639985,39.527682100999996,39.524753757,5592405,5592405,2796203,31580,305,9635,18392,122178452,146499,151988286,470,809,7121,76874,76781,84109574,32532652,47217647,8000,10417017,10174273,2187,2187,0,17933400,8200,37563284,3279,0,2187,2187,0,0,2,0,0,0,0,2,0,2,0,2,2,0,0,0,2,2,0,0,"(1507,569):down:1013"
ok,0,itoyorifutures-numNodes2-numCores80-totalCores80-._._examples_lcs.out-n1048576-r1-c0-s0.000002-m1.out.1667864,1667864,2,80,80,._._examples_lcs.out,1048576,1,0,0.000002,1,1,1,512,25878872231,25.878872231,26134591244,26.134591244,134586503,0.134586503,13264630855,13.264630855,65415363058,65.415363058,39.536490826999994,39.533808602,5592405,5592405,2796203,32315,239,8568,17254,133070266,141340,162696736,371,647,7750,60560,77898,88746869,34840678,49474131,9932,12550303,12263573,2187,2187,0,17933400,8200,42516265,3279,0,2187,2187,0,0,2,0,0,0,0,2,0,2,0,2,2,0,0,0,2,2,0,0,"(1507,569):down:1013"
ok,0,itoyorifutures-numNodes2-numCores80-totalCores80-._._examples_lcs.out-n1048576-r1-c0-s0.000002-m1.out.1667866,1667866,2,80,80,._._examples_lcs.out,1048576,1,0,0.000002,1,1,1,512,27062498738,27.062498738,27085642730,27.08564273,142013331,0.142013331,13777600749,13.777600749,68070807729,68.070807729,41.00830899099999,41.00525681,5592405,5592405,2796203,29981,315,11193,21184,140309354,137475,191880125,371,691,8580,68070,80027,115381543,46912844,63995884,8967,15512988,15258835,1055,1054,1,8651000,8200,22785875,1586,0,1055,1054,1,0,2,0,0,0,0,2,0,2,0,2,2,0,0,0,2,2,0,0,"(1507,569):down:1013"
ok,0,itoyorifutures-numNodes2-numCores80-totalCores80-._._examples_lcs.out-n1048576-r1-c0-s0.000002-m1.out.1667867,1667867,2,80,80,._._examples_lcs.out,1048576,1,0,0.000002,1,1,1,512,26524787304,26.524787304,26111701669,26.111701669,139804342,0.139804342,13411469654,13.411469654,66191929507,66.191929507,39.667142203,39.662975665,5592405,5592405,2796203,32053,243,383,247,138286554,90529,165004700,455,669,1549,26862,78925,94267620,37238048,52523015,9556,13231348,12953825,2187,2187,0,17933400,8200,38172126,3279,0,2187,2187,0,0,2,0,0,0,0,2,0,2,0,2,2,0,0,0,2,2,0,0,"(1507,569):down:1013"
ok,0,itoyorifutures-numNodes2-numCores80-totalCores80-._._examples_lcs.out-n1048576-r1-c0-s0.000002-m2.out.1667881,1667881,2,80,80,._._examples_lcs.out,1048576,1,0,0.000002,2,2,2,512,26266019120,26.26601912,26399356571,26.399356571,134576764,0.134576764,13349253854,13.349253854,66152290423,66.152290423,39.886271303,39.883187189,5592405,5592405,2796203,48839,248,360,301,132947586,99607,163547308,334,720,1926,58164,80102,93505372,37060401,52018233,8149,11075190,10846127,2187,2187,0,17933400,8200,41655848,3279,0,2187,2187,0,0,2,0,0,0,0,2,0,2,0,2,2,0,0,0,2,2,0,0,"(1507,569):down:1013;(1846,787):right:68"
ok,0,itoyorifutures-numNodes2-numCores80-totalCores80-._._examples_lcs.out-n1048576-r1-c0-s0.000002-m2.out.1667883,1667883,2,80,80,._._examples_lcs.out,1048576,1,0,0.000002,2,2,2,512,26491533119,26.491533119,26519332726,26.519332726,137883452,0.137883452,13559814012,13.559814012,66711501251,66.711501251,40.219968132000005,40.21703019,5592405,5592405,2796203,36662,288,673,291,136423154,44108,159431280,293,953,1487,33097,76962,91487000,35939439,51064848,9027,12386695,12115696,2188,2187,1,17941600,8200,40703305,3286,0,2188,2187,1,0,2,0,0,0,0,2,0,2,0,2,2,0,0,0,2,2,0,0,"(1507,569):down:1013;(1846,787):right:68"
incomplete,0,itoyorifutures-numNodes2-numCores80-totalCores80-._._examples_lcs.out-n1048576-r1-c0-s0.000002-m2.out.1667884,1667884,2,80,80,._._examples_lcs.out,1048576,1,0,0.000002,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ok,0,itoyorifutures-numNodes2-numCores80-totalCores80-._._examples_lcs.out-n1048576-r1-c0-s0.000002-m2.out.1667885,1667885,2,80,80,._._examples_lcs.out,1048576,1,0,0.000002,2,2,2,512,26505250114,26.505250114,26449087695,26.449087695,128843137,0.128843137,13495299674,13.495299674,66582114133,66.582114133,40.076864019000006,40.073230506,5592405,5592405,2796203,31083,226,346,300,127383680,77813,168960097,288,948,1323,32490,79017,95230404,37330574,53428027,9765,12233484,11951382,3197,3195,2,26215400,8200,52503530,4803,0,3197,3195,2,0,2,0,0,0,0,2,0,2,0,2,2,0,0,0,2,2,0,0,"(1507,569):down:1013;(1846,787):right:68"
ok,0,itoyorifutures-numNodes2-numCores80-totalCores80-._._examples_lcs.out-n1048576-r1-c0-s0.000002-m2.out.1667901,1667901,2,80,80,._._examples_lcs.out,1048576,1,0,0.000002,2,2,2,512,26328975109,26.328975109,26353190977,26.353190977,113968589,0.113968589,13415107622,13.415107622,66214399334,66.214399334,39.88542422500001,39.882267188,5592405,5592405,2796203,36523,213,9418,18787,112316530,129953,168067177,311,721,8337,74033,79712,99734992,39697604,55579216,9216,12489550,12231474,2191,2187,4,17966200,8200,38465038,3307,0,2191,2187,4,0,2,0,0,0,0,2,0,2,0,2,2,0,0,0,2,2,0,0,"(1507,569):down:1013;(1846,787):right:68"
ok,0,itoyorifutures-numNodes2-numCores80-totalCores80-._._examples_lcs.out-n1048576-r1-c0-s0.000002-m2.out.1667902,1667902,2,80,80,._._examples_lcs.out,1048576,1,0,0.000002,2,2,2,512,26385802636,26.385802636,26583360679,26.583360679,167204489,0.167204489,13626597016,13.626597016,66766128446,66.766128446,40.380325809999995,40.377162184,5592405,5592405,2796203,33121,292,11247,21489,165452476,165821,172157542,351,597,8726,92559,77442,103377681,42005706,56906878,8023,12761770,12527289,2187,2187,0,17933400,8200,44339856,3279,0,2187,2187,0,0,2,0,0,0,0,2,0,2,0,2,2,0,0,0,2,2,0,0,"(1507,569):down:1013;(1846,787):right:68"
ok,0,itoyorifutures-numNodes2-numCores80-totalCores80-._._examples_lcs.out-n1048576-r1-c0-s0.000002-m2.out.1667903,1667903,2,80,80,._._examples_lcs.out,1048576,1,0,0.000002,2,2,2,512,26245083275,26.245083275,26223609702,26.223609702,112239858,0.112239858,13561631363,13.561631363,66145315930,66.14531593,39.900232654999996,39.897480923,5592405,5592405,2796203,30573,293,372,290,110778051,88101,168580444,376,639,1285,46209,78471,95937175,38223781,53230355,9613,14283291,14001051,2187,2187,0,17933400,8200,38986805,3279,0,2187,2187,0,0,2,0,0,0,0,2,0,2,0,2,2,0,0,0,2,2,0,0,"(1507,569):down:1013;(1846,787):right:68"
ok,0,itoyorifutures-numNodes2-numCores80-totalCores80-._._examples_lcs.out-n1048576-r1-c0-s0.000002-m2.out.1667904,1667904,2,80,80,._._examples_lcs.out,1048576,1,0,0.000002,2,2,2,512,25973674789,25.973674789,25531189344,25.531189344,124856593,0.124856593,13131440919,13.131440919,64763913672,64.763913672,38.790238883,38.787486856,5592405,5592405,2796203,32980,371,532,292,123390326,71695,148803991,335,681,1291,44246,77575,82901427,31919781,46611923,7088,10060422,9856892,2188,2187,1,17941600,8200,36596951,3286,0,2188,2187,1,0,2,0,0,0,0,2,0,2,0,2,2,0,0,0,2,2,0,0,"(1507,569):down:1013;(1846,787):right:68"
incomplete,0,itoyorifutures-numNodes2-numCores80-totalCores80-._._examples_lcs.out-n1048576-r1-c0-s0.000002-m2.out.1667905,1667905,2,80,80,._._examples_lcs.out,1048576,1,0,0.000002,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ok,0,itoyorifutures-numNodes2-numCores80-totalCores80-._._examples_lcs.out-n1048576-r1-c0-s0.000002-m3.out.1667933,1667933,2,80,80,._._examples_lcs.out,1048576,1,0,0.000002,3,2,3,512,26378282977,26.378282977,26495633458,26.495633458,140385288,0.140385288,13679922897,13.679922897,66697313403,66.697313403,40.319030426,40.315941643,5592405,5592405,2796203,33975,286,9492,19253,138752935,153062,163352649,397,723,7666,76153,78815,90676697,36390816,49828489,11483,16132851,15792520,2187,2187,0,17933400,8200,39198764,3279,0,2187,2187,0,0,2,0,0,0,0,2,0,2,0,2,2,0,0,0,2,2,0,0,"(1507,569):down:1013;(1846,787):right:68"
incomplete,0,itoyorifutures-numNodes2-numCores80-totalCores80-._._examples_lcs.out-n1048576-r1-c0-s0.000002-m3.out.1667934,1667934,2,80,80,._._examples_lcs.out,1048576,1,0,0.000002,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
incomplete,0,itoyorifutures-numNodes2-numCores80-totalCores80-._._examples_lcs.out-n1048576-r1-c0-s0.000002-m3.out.1667935,1667935,2,80,80,._._examples_lcs.out,1048576,1,0,0.000002,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
incomplete,0,itoyorifutures-numNodes2-numCores80-totalCores80-._._examples_lcs.out-n1048576-r1-c0-s0.000002-m3.out.1667936,1667936,2,80,80,._._examples_lcs.out,1048576,1,0,0.000002,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ok,0,itoyorifutures-numNodes2-numCores80-totalCores80-._._examples_lcs.out-n1048576-r1-c0-s0.000002-m3.out.1667937,1667937,2,80,80,._._examples_lcs.out,1048576,1,0,0.000002,3,2,3,512,26593004829,26.593004829,26917406690,26.91740669,154220136,0.154220136,13792237018,13.792237018,67460859477,67.460859477,40.867854648,40.863863844,5592405,5592405,2796203,34095,240,11601,21416,152577598,130068,196939053,419,622,8351,61259,80719,119560745,48733525,66325576,9443,15867945,15603657,2187,2187,0,17933400,8200,46151173,3279,0,2187,2187,0,0,2,0,0,0,0,2,0,2,0,2,2,0,0,0,2,2,0,0,"(1507,569):down:1013;(1846,787):right:68"
ok,0,itoyorifutures-numNodes2-numCores80-totalCores80-._._examples_lcs.out-n1048576-r1-c0-s0.000002-m4.out.1667958,1667958,2,80,80,._._examples_lcs.out,1048576,1,0,0.000002,4,2,4,512,26525811013,26.525811013,26686616425,26.686616425,155648782,0.155648782,13806517389,13.806517389,67177698918,67.177698918,40.65188790500001,40.648782596000004,5592405,5592405,2796203,39596,274,521,288,154114720,27121,189986945,554,685,2070,35167,80356,111902519,45458159,61908510,8807,14939735,14695018,2189,2187,2,17949800,8200,47146215,3293,0,2189,2187,2,0,2,0,0,0,0,2,0,2,0,2,2,0,0,0,2,2,0,0,"(1507,569):down:1013;(1846,787):right:68"
ok,0,itoyorifutures-numNodes2-numCores80-totalCores80-._._examples_lcs.out-n1048576-r1-c0-s0.000002-m4.out.1667959,1667959,2,80,80,._._examples_lcs.out,1048576,1,0,0.000002,4,2,4,512,26941694894,26.941694894,26594762280,26.59476228,169500096,0.169500096,13635572100,13.6355721,67344489081,67.344489081,40.402794187000005,40.399834476,5592405,5592405,2796203,31347,288,328,301,167943248,27559,172336325,372,787,1688,34859,76748,101825777,41269628,56149307,7256,12599098,12386015,2187,2187,0,17933400,8200,46750626,3279,0,2187,2187,0,0,2,0,0,0,0,2,0,2,0,2,2,0,0,0,2,2,0,0,"(1507,569):down:1013;(1846,787):right:68"
